Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,state_name,location
2019-12-31,County,PR Puerto Rico,PR Cidra Municipio 72041,9,Public Housing,2,,Cidra Municipio,72041,198,99,197,100,6,13,2.5,483,76,688,3203,1306,66,21,11,1,1,10,10,49,12,96,85,11,45,85,52,13,44,12,9,54,23,14,1,100,-1,-1,-1,-1,12,88,1,100,0,8,149,99,60,8,42,50,26,51,100,61,,,,,,PR,,,Puerto Rico,"Cidra Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cidra Municipio 72041,9,Housing Choice Vouchers,3,,Cidra Municipio,72041,195,96,373,100,5,9,2.2,823,114,585,5002,2267,41,34,21,3,1,16,6,53,21,91,65,8,32,83,38,15,29,9,2,42,26,30,-1,100,-1,-1,-1,0,1,99,-1,100,0,49,108,98,94,33,16,51,24,37,100,77,,,,,,PR,,,Puerto Rico,"Cidra Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Cidra Municipio 72041,9,Project Based Section 8,5,,Cidra Municipio,72041,50,100,50,100,7,10,2.6,129,168,542,7531,2919,34,42,18,2,4,52,-1,48,29,86,62,14,36,74,36,10,11,4,2,54,26,18,-1,56,-1,-1,-1,-1,2,52,2,56,2,-1,166,100,119,-1,48,52,22,35,100,79,,,,,,PR,,,Puerto Rico,"Cidra Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Coamo Municipio 72043,9,Public Housing,2,,Coamo Municipio,72043,358,100,358,100,5,7,2.4,846,77,688,3341,1414,60,24,10,4,2,16,8,35,17,90,77,9,39,79,43,8,29,8,9,51,19,22,1,100,-1,-1,-1,-1,10,90,-1,100,0,7,190,98,60,13,40,47,29,47,100,76,,,,,,PR,,,Puerto Rico,"Coamo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Coamo Municipio 72043,9,Housing Choice Vouchers,3,,Coamo Municipio,72043,61,100,101,100,6,11,2.5,254,95,433,3532,1404,69,20,9,3,-1,23,9,48,17,92,78,12,34,92,44,8,47,8,1,52,32,15,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,32,138,94,94,6,23,71,35,50,100,75,,,,,,PR,,,Puerto Rico,"Coamo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Coamo Municipio 72043,9,Project Based Section 8,5,,Coamo Municipio,72043,148,99,150,100,7,11,2.0,306,102,745,4909,2407,57,36,4,3,-1,7,5,87,26,89,67,7,39,83,43,4,4,2,5,47,11,37,3,100,-1,-1,-1,-1,-1,74,26,100,0,-1,109,100,69,39,25,37,13,48,100,76,,,,,,PR,,,Puerto Rico,"Coamo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Comerfo Municipio 72045,9,Housing Choice Vouchers,3,,Comerfo Municipio,72045,110,82,132,100,6,6,2.5,324,112,526,4160,1695,60,23,12,5,-1,17,14,46,16,93,80,7,40,90,45,9,40,8,2,51,25,23,2,100,-1,-1,-1,-1,-1,100,-1,100,0,52,164,98,86,5,23,73,52,65,100,51,,,,,,PR,,,Puerto Rico,"Comerfo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Comerfo Municipio 72045,9,Project Based Section 8,5,,Comerfo Municipio,72045,91,80,67,92,5,-1,3.0,203,138,625,6807,2247,58,19,10,9,3,24,7,69,24,88,75,22,45,82,55,5,8,2,6,54,22,18,-1,99,-1,-1,-1,1,28,70,-1,99,0,-1,170,100,110,-1,6,94,28,65,100,48,,,,,,PR,,,Puerto Rico,"Comerfo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Corozal Municipio 72047,9,Public Housing,2,,Corozal Municipio,72047,112,100,112,100,6,2,2.3,252,63,688,2625,1167,69,24,4,1,1,12,15,34,10,97,91,6,35,80,40,9,27,7,2,46,26,27,2,100,-1,-1,-1,-1,1,99,-1,100,0,30,228,99,60,13,41,46,33,56,100,86,,,,,,PR,,,Puerto Rico,"Corozal Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Corozal Municipio 72047,9,Housing Choice Vouchers,3,,Corozal Municipio,72047,144,91,224,100,6,9,2.4,542,128,574,4107,1697,59,28,9,4,-1,29,13,39,15,97,82,11,35,91,44,10,44,10,1,53,27,18,0,100,-1,-1,-1,-1,-1,100,-1,100,0,57,135,95,93,7,27,66,40,71,100,62,,,,,,PR,,,Puerto Rico,"Corozal Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Corozal Municipio 72047,9,Project Based Section 8,5,,Corozal Municipio,72047,22,100,22,100,6,-1,2.2,49,101,842,4465,2005,59,27,14,-1,-1,23,14,64,16,95,77,18,18,73,27,17,25,8,-1,55,27,18,-1,100,-1,-1,-1,-1,-1,36,64,100,0,-1,210,100,83,-1,73,27,41,39,99,83,,,,,,PR,,,Puerto Rico,"Corozal Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Corozal Municipio 72047,9,202/PRAC,8,,Corozal Municipio,72047,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Corozal Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Culebra Municipio 72049,9,Project Based Section 8,5,,Culebra Municipio,72049,42,58,21,86,7,14,1.0,21,133,748,6025,6025,37,37,26,-1,-1,5,14,71,36,71,43,-1,-1,38,-1,100,5,10,-1,-1,5,95,5,71,-1,-1,5,24,5,19,43,67,0,-1,96,100,55,100,-1,-1,-1,42,92,59,,,,,,PR,,,Puerto Rico,"Culebra Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Dorado Municipio 72051,9,Public Housing,2,,Dorado Municipio,72051,78,100,78,100,5,5,2.3,182,124,688,5458,2339,45,18,24,9,4,18,5,46,21,86,68,3,41,88,42,14,60,14,5,55,14,26,1,100,-1,-1,-1,-1,19,81,-1,100,0,40,272,95,61,8,44,49,33,31,96,50,,,,,,PR,,,Puerto Rico,"Dorado Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Dorado Municipio 72051,9,Housing Choice Vouchers,3,,Dorado Municipio,72051,281,98,294,100,6,9,2.7,804,162,522,6629,2424,48,24,15,11,2,35,3,57,24,85,67,9,49,92,55,12,33,7,2,64,16,17,1,100,-1,-1,-1,-1,2,98,-1,100,0,25,110,94,102,9,30,62,23,24,97,77,,,,,,PR,,,Puerto Rico,"Dorado Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Fajardo Municipio 72053,9,Public Housing,2,,Fajardo Municipio,72053,485,98,475,100,5,19,2.3,1092,90,688,3924,1707,56,22,13,6,3,19,9,35,16,90,80,5,45,87,47,10,23,6,12,59,15,14,1,100,-1,-1,-1,0,30,70,-1,100,0,14,154,97,60,12,42,46,32,48,98,52,,,,,,PR,,,Puerto Rico,"Fajardo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Fajardo Municipio 72053,9,Housing Choice Vouchers,3,,Fajardo Municipio,72053,89,94,156,100,6,13,2.9,448,143,641,5817,2025,45,27,18,5,4,31,8,42,22,88,69,9,58,94,65,6,50,4,4,69,19,8,1,100,-1,-1,-1,-1,5,95,-1,100,1,20,94,87,107,8,15,76,27,54,99,58,,,,,,PR,,,Puerto Rico,"Fajardo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Fajardo Municipio 72053,9,Project Based Section 8,5,,Fajardo Municipio,72053,269,94,259,100,6,14,1.9,502,139,718,6567,3388,42,39,14,4,2,8,9,82,29,84,58,7,37,79,39,1,4,1,7,37,8,48,6,99,1,-1,-1,1,8,69,20,98,0,-1,85,100,70,54,23,24,2,41,98,59,,,,,,PR,,,Puerto Rico,"Fajardo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Florida Municipio 72054,9,Public Housing,2,,Florida Municipio,72054,30,100,30,100,5,10,2.3,69,80,688,3747,1629,73,14,-1,9,5,33,10,30,14,90,83,7,43,93,47,7,33,6,20,43,27,10,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,10,146,100,59,10,50,40,27,53,100,88,,,,,,PR,,,Puerto Rico,"Florida Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Florida Municipio 72054,9,Housing Choice Vouchers,3,,Florida Municipio,72054,54,95,175,100,5,17,2.0,353,138,528,5817,2884,39,34,21,6,-1,21,7,59,23,93,62,6,31,77,37,24,18,12,3,38,18,41,-1,99,-1,-1,-1,1,1,98,-1,99,0,79,98,100,108,44,13,43,18,52,100,83,,,,,,PR,,,Puerto Rico,"Florida Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Florida Municipio 72054,9,Project Based Section 8,5,,Florida Municipio,72054,175,98,174,100,6,11,2.7,468,82,481,3954,1470,74,15,8,3,1,16,7,71,14,97,86,16,60,92,71,1,7,1,11,67,14,9,1,98,-1,-1,-1,2,-1,98,-1,98,0,-1,97,100,98,3,55,41,14,52,100,82,,,,,,PR,,,Puerto Rico,"Florida Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Gußnica Municipio 72055,9,Public Housing,2,,Gußnica Municipio,72055,270,100,270,100,5,8,2.4,649,83,688,4160,1731,56,25,10,7,2,22,8,40,20,87,72,7,43,84,46,12,30,10,10,53,17,20,1,100,-1,-1,-1,-1,1,99,-1,100,0,9,187,96,60,10,44,46,30,65,100,63,,,,,,PR,,,Puerto Rico,"Gußnica Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Gußnica Municipio 72055,9,Housing Choice Vouchers,3,,Gußnica Municipio,72055,56,80,65,100,7,6,2.9,186,164,449,5231,1828,54,25,14,5,2,40,2,49,24,88,66,9,57,83,58,8,20,6,3,68,22,8,-1,100,-1,-1,-1,-1,2,98,-1,100,0,21,132,98,117,2,22,77,38,64,100,65,,,,,,PR,,,Puerto Rico,"Gußnica Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Gußnica Municipio 72055,9,Project Based Section 8,5,,Gußnica Municipio,72055,30,98,30,100,5,3,2.1,62,102,534,4667,2258,59,21,17,3,-1,23,17,57,23,90,63,13,20,93,33,-1,-1,0,-1,50,23,27,3,100,-1,-1,-1,-1,-1,100,-1,100,0,-1,232,100,122,-1,80,20,40,56,99,69,,,,,,PR,,,Puerto Rico,"Gußnica Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guayama Municipio 72057,9,Public Housing,2,,Guayama Municipio,72057,792,99,781,100,5,17,2.2,1729,62,688,2527,1142,68,20,8,4,1,11,13,30,12,94,86,8,42,81,47,14,47,10,15,55,17,13,1,100,0,-1,-1,0,25,74,-1,100,0,3,107,99,60,12,34,54,38,67,99,68,,,,,,PR,,,Puerto Rico,"Guayama Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guayama Municipio 72057,9,Housing Choice Vouchers,3,,Guayama Municipio,72057,256,95,255,100,5,11,2.6,670,104,439,4532,1725,61,18,14,5,1,24,9,47,20,87,76,15,47,87,54,4,59,4,5,69,18,9,-1,100,-1,-1,-1,-1,-1,100,-1,100,0,26,92,94,68,8,19,73,34,66,99,70,,,,,,PR,,,Puerto Rico,"Guayama Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guayama Municipio 72057,9,Project Based Section 8,5,,Guayama Municipio,72057,200,96,188,98,5,13,1.6,307,115,630,5527,3385,53,35,10,1,1,7,15,77,28,86,56,5,22,72,25,10,10,7,7,22,7,64,8,88,-1,-1,2,-1,6,48,32,87,0,-1,91,100,58,61,6,33,21,66,99,68,,,,,,PR,,,Puerto Rico,"Guayama Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guayanilla Municipio 72059,9,Public Housing,2,,Guayanilla Municipio,72059,170,100,170,100,5,8,2.3,398,82,688,3814,1629,56,29,6,5,4,15,11,39,19,89,74,9,39,81,44,13,21,9,5,52,18,25,1,99,-1,-1,-1,1,5,94,-1,99,0,18,201,96,60,9,44,47,30,55,100,74,,,,,,PR,,,Puerto Rico,"Guayanilla Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guayanilla Municipio 72059,9,Housing Choice Vouchers,3,,Guayanilla Municipio,72059,148,82,126,100,5,10,2.9,368,109,430,3972,1360,61,26,7,5,1,26,6,41,18,92,74,21,46,88,62,6,38,5,2,73,16,9,-1,100,-1,-1,-1,-1,3,97,-1,100,0,17,125,100,89,7,21,71,21,55,100,74,,,,,,PR,,,Puerto Rico,"Guayanilla Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guaynabo Municipio 72061,9,Public Housing,2,,Guaynabo Municipio,72061,631,91,574,100,6,4,2.2,1249,120,688,5694,2617,46,23,16,10,5,23,9,40,22,85,70,3,41,85,43,16,25,10,6,48,24,22,1,100,-1,-1,-1,0,30,69,-1,100,0,21,236,96,60,8,45,47,41,36,99,39,,,,,,PR,,,Puerto Rico,"Guaynabo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guaynabo Municipio 72061,9,Housing Choice Vouchers,3,,Guaynabo Municipio,72061,470,80,574,100,6,26,2.2,1269,155,574,6433,2910,37,36,16,7,4,26,5,53,25,88,61,5,42,87,44,12,16,6,2,53,18,26,1,100,-1,-1,-1,-1,4,96,-1,100,0,32,91,94,93,33,23,44,16,31,99,33,,,,,,PR,,,Puerto Rico,"Guaynabo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Guaynabo Municipio 72061,9,Project Based Section 8,5,,Guaynabo Municipio,72061,872,98,872,100,6,13,1.8,1544,157,700,7444,4204,36,35,19,7,4,18,5,72,31,83,53,4,31,83,32,6,5,3,4,36,9,51,6,94,-1,-1,1,1,5,71,17,93,0,-1,103,100,84,52,19,29,12,18,98,42,,,,,,PR,,,Puerto Rico,"Guaynabo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Gurabo Municipio 72063,9,Public Housing,2,,Gurabo Municipio,72063,100,99,99,100,5,5,2.5,245,87,688,3689,1491,58,26,12,4,-1,19,8,42,15,92,83,8,43,82,49,9,31,7,8,62,17,13,-1,100,-1,-1,-1,-1,23,77,-1,100,0,4,185,99,60,12,39,48,30,54,100,67,,,,,,PR,,,Puerto Rico,"Gurabo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Gurabo Municipio 72063,9,Housing Choice Vouchers,3,,Gurabo Municipio,72063,143,91,173,100,6,2,2.7,460,176,472,5556,2090,53,25,13,5,3,32,5,51,21,89,73,8,50,94,57,7,24,5,1,65,21,14,1,99,1,-1,-1,1,10,89,-1,99,0,97,128,95,133,7,24,69,31,31,99,77,,,,,,PR,,,Puerto Rico,"Gurabo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Gurabo Municipio 72063,9,811/PRAC,9,,Gurabo Municipio,72063,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Gurabo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hatillo Municipio 72065,9,Public Housing,2,,Hatillo Municipio,72065,140,100,140,100,6,5,2.2,308,79,688,3315,1507,63,20,12,3,2,12,16,36,16,90,80,5,42,88,43,12,15,7,11,45,20,24,1,100,-1,-1,-1,-1,4,96,-1,100,0,20,224,99,60,13,31,56,41,45,99,83,,,,,,PR,,,Puerto Rico,"Hatillo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hatillo Municipio 72065,9,Housing Choice Vouchers,3,,Hatillo Municipio,72065,135,96,183,100,6,5,2.7,486,119,459,4178,1573,59,28,10,2,1,31,10,39,18,92,73,13,42,93,53,7,33,4,3,66,23,8,1,100,-1,-1,-1,-1,1,99,-1,100,0,43,137,99,95,9,28,63,24,50,99,82,,,,,,PR,,,Puerto Rico,"Hatillo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hatillo Municipio 72065,9,Project Based Section 8,5,,Hatillo Municipio,72065,74,98,74,100,7,4,2.4,179,86,571,4108,1698,71,18,9,3,-1,8,8,76,19,92,77,5,59,82,55,3,15,2,14,62,8,16,-1,99,-1,-1,-1,-1,-1,93,5,99,0,-1,87,100,87,12,-1,88,36,48,99,79,,,,,,PR,,,Puerto Rico,"Hatillo Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hormigueros Municipio 72067,9,Public Housing,2,,Hormigueros Municipio,72067,64,100,64,100,5,2,2.4,153,115,688,5598,2342,45,33,14,6,2,33,6,38,24,88,72,6,42,89,47,15,10,8,5,63,17,16,2,100,-1,-1,-1,-1,2,98,-1,100,0,10,214,98,60,13,38,50,33,46,100,64,,,,,,PR,,,Puerto Rico,"Hormigueros Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hormigueros Municipio 72067,9,Housing Choice Vouchers,3,,Hormigueros Municipio,72067,125,98,162,100,6,8,2.9,468,173,461,6060,2098,46,27,16,9,1,41,2,41,24,85,68,18,43,91,57,4,25,3,2,60,26,12,-1,100,-1,-1,-1,-1,12,88,-1,100,0,32,124,99,125,6,19,75,26,46,100,64,,,,,,PR,,,Puerto Rico,"Hormigueros Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hormigueros Municipio 72067,9,Project Based Section 8,5,,Hormigueros Municipio,72067,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Hormigueros Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Hormigueros Municipio 72067,9,202/PRAC,8,,Hormigueros Municipio,72067,108,97,107,100,6,15,1.0,109,119,489,5846,5739,38,54,8,-1,-1,-1,11,87,29,93,42,-1,-1,62,-1,-1,-1,0,-1,-1,1,99,3,97,-1,-1,-1,1,1,96,-1,97,0,-1,58,100,30,100,-1,-1,-1,46,100,64,,,,,,PR,,,Puerto Rico,"Hormigueros Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Humacao Municipio 72069,9,Public Housing,2,,Humacao Municipio,72069,610,85,519,100,6,17,2.3,1175,67,688,2650,1171,65,21,10,3,0,11,11,33,10,96,87,8,40,82,45,8,35,7,11,56,17,16,0,100,-1,-1,-1,-1,31,69,-1,100,0,6,129,100,59,21,36,44,24,57,99,65,,,,,,PR,,,Puerto Rico,"Humacao Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Humacao Municipio 72069,9,Housing Choice Vouchers,3,,Humacao Municipio,72069,276,98,518,100,5,15,2.7,1375,130,498,5511,2076,49,27,14,9,1,31,6,47,20,91,72,12,50,91,60,9,49,6,5,70,16,9,-1,100,-1,-1,-1,0,11,88,-1,100,1,25,110,93,88,18,25,57,12,49,99,80,,,,,,PR,,,Puerto Rico,"Humacao Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Humacao Municipio 72069,9,Project Based Section 8,5,,Humacao Municipio,72069,283,97,275,100,5,18,2.3,626,169,654,7910,3475,38,27,22,11,2,20,2,76,31,79,52,11,40,81,47,9,11,4,7,49,8,36,4,98,-1,-1,0,0,15,59,24,97,1,-1,99,100,85,31,24,45,13,48,100,82,,,,,,PR,,,Puerto Rico,"Humacao Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Humacao Municipio 72069,9,202/PRAC,8,,Humacao Municipio,72069,89,85,73,97,6,16,1.0,75,148,645,7235,7042,22,55,22,1,-1,-1,11,89,32,93,41,-1,-1,66,-1,-1,-1,0,-1,-1,-1,100,4,95,-1,-1,-1,4,-1,73,22,95,0,-1,55,100,26,100,-1,-1,-1,60,99,58,,,,,,PR,,,Puerto Rico,"Humacao Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Humacao Municipio 72069,9,811/PRAC,9,,Humacao Municipio,72069,78,95,75,100,5,15,1.1,81,134,747,6431,5954,33,42,21,4,-1,1,11,84,29,85,49,-1,1,60,1,100,96,93,-1,17,52,31,3,88,-1,-1,-1,-1,7,75,7,88,1,-1,67,100,32,100,-1,-1,-1,62,99,54,,,,,,PR,,,Puerto Rico,"Humacao Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Isabela Municipio 72071,9,Public Housing,2,,Isabela Municipio,72071,328,100,328,100,5,2,2.8,905,121,688,5840,2117,51,22,13,9,5,29,10,41,27,80,65,12,42,81,47,12,44,10,4,63,14,20,1,100,-1,-1,-1,-1,3,97,-1,100,1,33,189,97,60,-1,15,85,38,43,99,76,,,,,,PR,,,Puerto Rico,"Isabela Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Isabela Municipio 72071,9,Housing Choice Vouchers,3,,Isabela Municipio,72071,90,97,146,100,7,7,2.7,389,98,441,3974,1492,65,26,7,2,-1,25,8,52,19,93,77,11,49,90,55,6,48,6,3,65,18,14,1,99,-1,-1,-1,1,9,90,-1,99,0,37,124,98,98,7,23,71,27,44,99,77,,,,,,PR,,,Puerto Rico,"Isabela Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Isabela Municipio 72071,9,Project Based Section 8,5,,Isabela Municipio,72071,80,99,80,100,5,5,2.4,194,82,684,3832,1580,77,13,6,4,-1,20,9,69,18,94,83,5,46,88,48,9,20,5,3,60,25,13,3,100,-1,-1,-1,-1,-1,76,24,100,0,-1,120,100,105,18,39,44,25,40,99,78,,,,,,PR,,,Puerto Rico,"Isabela Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Isabela Municipio 72071,9,202/PRAC,8,,Isabela Municipio,72071,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,PR,,,Puerto Rico,"Isabela Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Jayuya Municipio 72073,9,Public Housing,2,,Jayuya Municipio,72073,226,100,226,100,5,5,2.5,570,92,688,4486,1779,56,27,8,4,5,16,15,38,22,88,75,12,31,80,40,21,49,13,4,50,23,23,1,100,-1,-1,-1,-1,2,98,-1,100,0,29,198,96,60,8,32,59,32,60,100,72,,,,,,PR,,,Puerto Rico,"Jayuya Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Jayuya Municipio 72073,9,Housing Choice Vouchers,3,,Jayuya Municipio,72073,0,-5,20,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,PR,,,Puerto Rico,"Jayuya Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Jayuya Municipio 72073,9,Project Based Section 8,5,,Jayuya Municipio,72073,135,95,132,100,6,13,2.0,264,117,780,5574,2787,64,20,8,5,3,14,10,75,28,82,67,15,24,64,32,9,6,4,8,34,8,50,4,100,-1,-1,-1,-1,1,99,-1,100,0,-1,101,100,66,47,22,31,14,60,100,72,,,,,,PR,,,Puerto Rico,"Jayuya Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Juana Dfaz Municipio 72075,9,Public Housing,2,,Juana Dfaz Municipio,72075,244,100,244,100,5,8,2.5,622,79,688,3671,1440,63,21,9,4,2,16,11,42,16,91,81,9,47,89,55,14,58,14,9,53,17,21,1,100,-1,-1,-1,-1,11,89,-1,100,0,14,185,98,60,7,39,54,25,47,99,81,,,,,,PR,,,Puerto Rico,"Juana Dfaz Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Juana Dfaz Municipio 72075,9,Housing Choice Vouchers,3,,Juana Dfaz Municipio,72075,120,97,326,100,7,10,2.4,779,142,720,5748,2406,44,35,14,5,2,21,5,62,26,84,62,8,42,86,48,2,77,13,1,54,13,33,2,100,0,-1,-1,-1,2,98,-1,100,0,37,105,99,102,28,16,56,19,38,99,91,,,,,,PR,,,Puerto Rico,"Juana Dfaz Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Juana Dfaz Municipio 72075,9,Project Based Section 8,5,,Juana Dfaz Municipio,72075,104,99,106,100,6,15,1.9,198,114,694,5495,2942,48,41,10,1,1,11,10,75,26,87,58,3,33,72,34,2,3,2,3,36,5,57,7,100,-1,-1,-1,-1,1,99,-1,100,0,-1,76,100,62,57,14,29,5,33,99,89,,,,,,PR,,,Puerto Rico,"Juana Dfaz Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Juncos Municipio 72077,9,Public Housing,2,,Juncos Municipio,72077,516,100,516,100,5,13,2.4,1223,74,688,3204,1352,67,19,8,5,1,12,13,40,12,95,86,7,47,86,52,19,68,15,13,56,16,15,0,100,0,-1,-1,-1,16,84,1,100,0,8,154,99,60,9,26,64,35,45,99,76,,,,,,PR,,,Puerto Rico,"Juncos Municipio, Puerto Rico"
2019-12-31,County,PR Puerto Rico,PR Juncos Municipio 72077,9,Housing Choice Vouchers,3,,Juncos Municipio,72077,56,99,244,100,6,5,2.6,646,138,585,5751,2172,50,22,16,11,1,29,9,46,20,88,70,10,44,92,52,8,46,9,-1,66,17,16,1,100,-1,-1,-1,-1,4,96,-1,100,1,16,134,97,109,11,28,61,24,42,99,77,,,,,,PR,,,Puerto Rico,"Juncos Municipio, Puerto Rico"
