"Location","Year","Series","Series Code","Month","Permits"
"Tehama County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Tehama County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Tehama County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Tehama County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"Trinity County",2020,"Total Units",1.0,1.0,0
"Trinity County",2020,"Total Units",1.0,2.0,0
"Trinity County",2020,"Total Units",1.0,3.0,0
"Trinity County",2020,"Total Units",1.0,4.0,0
"Trinity County",2020,"Total Units",1.0,5.0,0
"Trinity County",2020,"Total Units",1.0,6.0,0
"Trinity County",2020,"Total Units",1.0,7.0,0
"Trinity County",2020,"Total Units",1.0,8.0,0
"Trinity County",2020,"Total Units",1.0,9.0,0
"Trinity County",2020,"Total Units",1.0,10.0,0
"Trinity County",2020,"Total Units",1.0,11.0,0
"Trinity County",2020,"Total Units",1.0,12.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,1.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,2.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,3.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,4.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,5.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,6.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,7.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,8.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,9.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,10.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,11.0,0
"Trinity County",2020,"Units in Single-Family Structures",2.0,12.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,1.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,2.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,3.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,4.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Trinity County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Trinity County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Trinity County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Trinity County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"Tulare County",2020,"Total Units",1.0,1.0,232.0
"Tulare County",2020,"Total Units",1.0,2.0,67.0
"Tulare County",2020,"Total Units",1.0,3.0,124.0
"Tulare County",2020,"Total Units",1.0,4.0,84.0
"Tulare County",2020,"Total Units",1.0,5.0,0
"Tulare County",2020,"Total Units",1.0,6.0,0
"Tulare County",2020,"Total Units",1.0,7.0,0
"Tulare County",2020,"Total Units",1.0,8.0,0
"Tulare County",2020,"Total Units",1.0,9.0,0
"Tulare County",2020,"Total Units",1.0,10.0,0
"Tulare County",2020,"Total Units",1.0,11.0,0
"Tulare County",2020,"Total Units",1.0,12.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,1.0,171.0
"Tulare County",2020,"Units in Single-Family Structures",2.0,2.0,67.0
"Tulare County",2020,"Units in Single-Family Structures",2.0,3.0,102.0
"Tulare County",2020,"Units in Single-Family Structures",2.0,4.0,80.0
"Tulare County",2020,"Units in Single-Family Structures",2.0,5.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,6.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,7.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,8.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,9.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,10.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,11.0,0
"Tulare County",2020,"Units in Single-Family Structures",2.0,12.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,1.0,61.0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,2.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,3.0,22.0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,4.0,4.0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Tulare County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,6.0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,14.0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Tulare County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,8.0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,4.0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Tulare County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,55.0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Tulare County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"Tuolumne County",2020,"Total Units",1.0,1.0,0
"Tuolumne County",2020,"Total Units",1.0,2.0,0
"Tuolumne County",2020,"Total Units",1.0,3.0,1.0
"Tuolumne County",2020,"Total Units",1.0,4.0,0
"Tuolumne County",2020,"Total Units",1.0,5.0,0
"Tuolumne County",2020,"Total Units",1.0,6.0,0
"Tuolumne County",2020,"Total Units",1.0,7.0,0
"Tuolumne County",2020,"Total Units",1.0,8.0,0
"Tuolumne County",2020,"Total Units",1.0,9.0,0
"Tuolumne County",2020,"Total Units",1.0,10.0,0
"Tuolumne County",2020,"Total Units",1.0,11.0,0
"Tuolumne County",2020,"Total Units",1.0,12.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,1.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,2.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,3.0,1.0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,4.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,5.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,6.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,7.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,8.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,9.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,10.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,11.0,0
"Tuolumne County",2020,"Units in Single-Family Structures",2.0,12.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,1.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,2.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,3.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,4.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Tuolumne County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Tuolumne County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"Tuolumne County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"Tuolumne County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"Ventura County",2020,"Total Units",1.0,1.0,261.0
"Ventura County",2020,"Total Units",1.0,2.0,30.0
"Ventura County",2020,"Total Units",1.0,3.0,47.0
"Ventura County",2020,"Total Units",1.0,4.0,35.0
"Ventura County",2020,"Total Units",1.0,5.0,0
"Ventura County",2020,"Total Units",1.0,6.0,0
"Ventura County",2020,"Total Units",1.0,7.0,0
"Ventura County",2020,"Total Units",1.0,8.0,0
"Ventura County",2020,"Total Units",1.0,9.0,0
"Ventura County",2020,"Total Units",1.0,10.0,0
"Ventura County",2020,"Total Units",1.0,11.0,0
"Ventura County",2020,"Total Units",1.0,12.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,1.0,7.0
"Ventura County",2020,"Units in Single-Family Structures",2.0,2.0,7.0
"Ventura County",2020,"Units in Single-Family Structures",2.0,3.0,40.0
"Ventura County",2020,"Units in Single-Family Structures",2.0,4.0,16.0
"Ventura County",2020,"Units in Single-Family Structures",2.0,5.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,6.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,7.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,8.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,9.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,10.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,11.0,0
"Ventura County",2020,"Units in Single-Family Structures",2.0,12.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,1.0,254.0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,2.0,23.0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,3.0,7.0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,4.0,19.0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"Ventura County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,2.0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,2.0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"Ventura County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"Ventura County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"Ventura County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,21.0
